"","NU_IDADE","TP_SEXO","TP_ESCOLA","TP_ENSINO","SG_UF_PROVA","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TX_RESPOSTAS_CN","TX_RESPOSTAS_CH","TX_RESPOSTAS_LC","TX_RESPOSTAS_MT","TP_LINGUA","TX_GABARITO_CN","TX_GABARITO_CH","TX_GABARITO_LC","TX_GABARITO_MT"
"38",19,"F",1,NA,"MG",551.3,594.9,604.8,647.2,"BBDBCBACBBEDEABDDECCEECCBDCADCACDBDBADEBAECDC","BDDEAADEEAADBCDAECADABBEDAABBACBDCAEAECCCBEAE","99999BDAAEBADEDABBCDCCAEBADECDDBBBDCADBABAEDADDDCB","EBAAECDCDDBABBBECDABACAEBCADECCDDBEDEBBBAEEDD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"39",21,"M",1,NA,"SP",489.7,510.2,496.2,513,"BAAEAEAABCEDCEBDEAADBCABECEABCDEB*CAADDCACCEA","BBEBCABBAABDEECACAECBDBEBBECDAAABEDBCAAEECBEA","99999DCCADBDAAEDBAAECCBEEDBEABDBAACEADBDCDBEEDEDBD","AAEADCBCABEABBAEDAAACAEDBBEEBCDCABDACEAACEAAA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"40",17,"F",2,1,"PA",636.6,667.3,559.8,493.3,"AEEBCAEDDBDEACBBBBACEBACADBAADABADDCBADDBEBDE","CDBECADEEAADBCDBECBDBDBEBBEDEABBABCCEEBCCC.EC","ECDDE99999BCAEDCEDCEACDEEADEDADBACCEADBCEAADAEDACE","ADCADABCDBACEDBDDEBCEBCDACBDBABAEBEDCAEECBEAE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"41",41,"M",1,NA,"BA",533.1,442.6,460.6,403.9,"DBCAEEBCDBEABABBBDAEDEBCDCBADDADDABCADAACBCDA","BBDEEBCDCADABBCAEDBCBAEADDEEADADCAADDBADEEDAE","CBD.C99999BCACCABDAECDBEACEECBDEBCAAEECEEEBBCABCCE","BAADEECABBDDDCDABCDEBBDCEBEABAEEEDBDCCEDEDEAD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"42",34,"F",1,NA,"PB",503.8,598.2,564.6,582.8,"ADBEDEAACBEBABAABAEDDDACADAAEBBACBBACAACBCBAD","BDACBAABDABABDBAEEBEBDBCAAEBBABDACCDBDBCECCCE","99999EDBEEDCBADAADCECEAEAAAADCDBADAEABBEEABCECADCE","AABCEEDCBADAECBEAEAACBCCBCACCBACDBCCEBABBDEDE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"43",17,"F",2,1,"SP",562.5,626.9,600.1,565.4,"CAABA..EBBDCECDEBAEDEDABABAEECCDDBCCAABBEABDD","EDDECADECADABBDDECAEEDDBAAEEBDBBAACEDEAECEDAC","DDBDE99999BDAECAABCDCDBEEAEEAADBBEDDADBAEEBDADDDCB","DBACECACADAABCBEACACDAEABEACBCEEABBDEEDACEECA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"44",31,"F",1,NA,"SP",654,655.4,601.2,557.3,"CECBABBCBBEADCBEBEDBECCBAADDABBDAACCDBDDAEBDE","CDBECADEECBBBCDAECAEDDBCEBEEBEBEABCBDCBCCECDC","DBCDE99999BDDEDAEDCECDBEBAEDDAABBCCEABBCDBBEADDDCD","CCCCDADCABCBEDEBDBABDCDCACDDBECCDBECDCCBDCCCC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"45",49,"F",1,NA,"SP",550.8,623.5,513.8,603.8,"BDABCEBEBBEEAEADEECEDBBEAEAECCCCDDDEDDEBAECDE","CDDECAAEEAADBEDEBEAECDBEEAEEBABAAECBAEBDCDDAA","DCAEA99999BAAECAEDCDCEEDCAAECAEBBEDEBDBCEACDADEBAE","DDDAECACDEBCAABECDACCCCBBDADBCEDEAEDCEBABCACA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"46",17,"M",2,1,"CE",401.3,428.9,451.8,502.5,"CDEBACBACABEAAEEBACEACECDCECBEDDCCCAADABDACCD","DDBCCEDCCBBCEBDBAECDEABDBCBEBBADEBEADDCEEDCEA","BEBEC99999BCCDBBECECADBCAECBDCABAADCEBBAAAEDACDBAD","BBDABADACBBEBBDCDCABBDEBDEACEBABDBDBCBEDBCDEA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"47",24,"F",1,NA,"SP",415.4,536,509.8,484.7,"BCCDEBAACCEAAECECBEBBCACCDCBEDBCBAAACDBADACAC","BABECCABCCBEBBDAEEAEADBADCBADBABDBDCBDACECCBD","99999BAECEACDEAAADDECEBECAEEECEBBAEAADBAAEBDAEABBE","EABABCDECBE*DCCECAABBACAAEDAEADDADCACABECEEAA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"48",41,"F",1,NA,"PI",507.9,512.7,513.2,435.3,"AAAACAAAABEEAEEECEEEEBBBBBBCCCCCCCCCADAAEEEEE","CCDECACCBABABDAAAEAACDBDDDAAAAADCDCABBADADDCC","DDEEB99999DDCEBACCCDBEBEEAAAABDBBCAAABBBBECBADEDDC","AAAAACCCCCCCCCAAAAAAAAAAEEEEEEEEEEAAAAAAAABBB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"49",29,"F",1,NA,"CE",608.6,595.3,608.5,577,"BEEBAAAADAEEEBBEBABDBBDCADCAECECBBDCDAEDDECED","CDADAAABEABEBEDAAEBEBABBDAEBBCBBEEDBBCBDCCAEC","99999EDBEDBDDBDACCCDCDAEEABEAAEBBBDEADBEEEBAAEDACB","EBDAECBCDBEBDCBEDEABDBACADCDBDCCABECEBCDBAECD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"50",28,"F",1,NA,"SC",450.5,393.2,456,381.2,"CADAEDAABEEADDEADCDEBBEEDDCCEACBAEEAEAABCEEBC","AEEACCEADAAEBDCAAEDADAAA*EBAEAAEBDADCBEEDCEAB","99999EAADDCCEEDBEAEAABDEDDBECABB*BCBCEBEBEADEDDCDA","CEAAACABADAEDABEEAECBAAAABDADCEEABDCACAEAC.AA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"51",20,"F",1,NA,"RS",432.8,393.3,493.7,426.1,"BABDACDEDEEACCCABAEDDCBADEEABCBACCAEBDCACDBEE","CACDABCBECEACBDDC.CEDABCADCEABCEBAADBCCAEBCEA","99999EDBCEBDABCDECBECDADAAD.EACBBEBEBCADACAEDECABB","EDCBEACCAEBBECAEAADBCBCEAECADABBCAECCEEADBBAB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"52",29,"M",1,NA,"BA",573.4,557.9,544,468.3,"EECBAAADBBECACCDAEDBEAECADDAADBACAEEDBECCCABD","BDCDCADEDABBBEEDBADCCDBCDADEBDABBDCEDDBCCDEAB","99999DDBDCBBAEAABBCEBDBDEADAADEBAADAADBCDACAADDDAD","DBDCACACCEEBECDABEADDCDEAEBDCCDAACEDCCBDBCDCC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"53",26,"F",1,NA,"SP",489,450.8,526,526.2,"CDBAAACBCBEAEEEECACECDAACADAECEACDCDAECCAECCE","ACBBEAABECBDEBABCBEBAEBDCACBBCADDCBDECAEDCDDA","DCADD99999BCAEDDEAAEADDEEAAEACEDBDDEADBDAAECDEBDAB","DEAAAEADCCEAECBECEBBCCECACEDBBBCCABCCCEDABECA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"54",20,"F",2,3,"SP",549.8,545.2,527.2,624.6,"CEEECABECECECBBEADEDBABBEDCACBEDCCBCCABDDE*AA","CDADCAAACCBBEBCDAEBEECBAAABAEEBDADABCCBACDCAB","CCADC99999EDDEDAABCBCDDEECDE.CEEDAAEABBBEAABADECBE","BBBAACBCEDDAEBCBCCAACADEDDCBBDBBDBECDCBCCEEAE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"55",20,"F",1,NA,"BA",483.2,574.4,541,470.2,"CDBCCDEADBECCDEEBABDCDCABCBAEBADBBABBDECDEADA","BDBECADEDCBEBBDADBBDCDBADEEABDABEABABBDCCCDBB","99999EDBCCBDBAECADBEDDBEAADCECDBAACECBBEEBBDAEDDCA","CBBAACCBACDDBECCDEAEBBCDBCBBABDDBDEBCABACDAED",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"56",16,"F",1,NA,"SP",413.7,488.4,524.4,463.2,"DACDCEDECEEACDCEDBCDABCCEDEDDEADBBDACBABBCCCE","BDCEADBBCECEDEEABADBCBCAAADDDABDBDAACDBCEDCAC","99999DCBDBBDABEAEACDDEDECEEEACDBBEDEBDCCEACDADDDBE","DBC*DBCCDCBEBCAECAAECCBCBBCDC.DDACCCACCCEAACE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"57",18,"F",2,1,"PR",587,565.4,556.4,639.7,"ABDEAADAEBECCBAEDAACEBECACEADDDCCDBCAEBDAEADE","DDBBCABEECBABEEAEBDEBADECBDEBCEDBCAAEBADCCCAC","DDEDC99999BDAEDAEBCABEEEEADEBCEBBAABAABACABEBDBDAE","EBDCECADBCAAEBBADEABBCEEBCBDABAEDBDCCABDEAECD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"58",19,"F",1,NA,"RJ",475.5,474,540.9,419.9,"DACDACEADCEEABBAEBADADBABDCACAEBDBBADCBACABAC","EAAEAAAADCBABAABEEABDABADBABDAEBEAAAEBBACCAEC","99999ED*AEBAAECAEEBEDBBEAEEADCABBBDAABBDEACCEDDDCE","CDABBCDCEEDCBCAACCAABBDCDEAADCBBCBECBBDEABDCA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"59",41,"F",1,NA,"BA",450.5,408.3,488.1,376.9,"BDCCCCBCACDEBDDBDCBABDABECAEABDEDABDBDADBEAAD","CBAEACBDACEADBCAABCDAEBABCADACCDAEBCBDACBECAE","99999BACACECBAEABADECECEEAEEECDBBEDACBBCDEACABBACE","BCBEADCBEABAACEAABCEBABAACDBAEACEDDBDACADBAEA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"60",18,"F",1,NA,"RS",547.2,603.8,569,625.1,"AABECCCEBBEBDDBCBDDDDBBEAABAEBDCCDEACBBCCEBDD","BEBCBADBEAADBEDACCDECEDEDBEADEBDAACEADBACCCAC","99999DDBEEBDAEDAAECEDEBDBADEBADBBCCDBDBDDBABAADDCE","CEACEBDBBECAECBECEABCCEBDDBEBACADBBDCECEECEAE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"61",24,"F",1,NA,"SE",513.3,460.8,546.2,596.2,"BDDCDAAEBCEABEBEBEADADCCDDEBABCCBAADADECDEEAD","EDAEBCCEDCDBBBAAAECBECAABEDDEDEBCCDAEBBDCDCCC","DEBDA99999BDAECAEACEADEECADEADDBADDECDBAEBACADBDBC","BDDCECCACDBABBBADCDBCAEBADCBDCEEDBEACAADBCECE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"62",17,"F",3,1,"SP",618.6,486.4,612.3,656.3,"CAEBCEBCBEEABDAEBDACAEDCECCADCBADBCCAADDBEDAE","DDDECADEEACAABBDBCCCDBADDBCAACADEDBBAADECABCA","DDCDE99999BDAECAEBCCCDAEBEDEAEDBACDEADBDEAADBCEDCB","AABCEACABDCDEBBEDEABDCEAACDBDBCBBCEADDECDCEAE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"63",27,"F",1,NA,"GO",563.7,592.2,513.7,503.1,"BDBDAABCBEECCBDECAACEDBDAACECDAAEBDCBDBBAEBAC","CBAECABEEABDBDDAEBAEBAAABEEBABADAEEDBDBCEDAEA","99999BDBEABEAEAAEACDBCBECADEACADBEDBBDEACABDEDBCCB","CBDAEDBACDBDDEBEBEABCBACBBADEBADDBDACBDCAEBDA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"64",20,"M",1,NA,"SP",441.8,488.7,394.4,534.9,"CDEBCBEBCDEDACEEBADDDADCEAEEEABACCBACDDBAECAB","DACBBBDAEAEEEEEEDBAEDAADABAABB*BCAAAABBACACCA","DCDDB99999DDBCBBAAECAEDBEBCDEEAAAECEBDAEEAEBDBDDED","EBACCABAEEDCEBADDAAECDEEBDBCEDDABBBABCAEDEEDE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"65",31,"M",1,NA,"PE",446.1,572.2,491.4,594,"BDBAEDDACCEADCBECEBDAACEEEBACBDDACBBCDEBDECCB","BCDECAECCEAEBEAAACAEEDBEECBDEABDACCAACBDCDAEE","99999DBECDBBBECCADCACBEBCEAEACDBBDAEADBCEECDEDDEEE","EADBDCACDCBEABBDCDABBCCEAEDCABACECECDACBEECCC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"66",17,"F",1,NA,"PR",551.1,580.2,497.2,395.4,"CDDDECACCBEEBBDEDDEDDABBADBAEEDBBCCBDDADDECDC","BDBEBABBEEBEBEACACAADDBDDABABDEDABAACDBCCCCBE","BCADC99999AADECBBBCCADDEEADEECEBBACEDDCDCBCCADADBC","DAACBDACDDDEDCAABDCAEDBDCACCDCDBDABCEBBCCDDCB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"67",19,"F",1,NA,"GO",472.6,437.3,532.4,473.7,"DBCBACDACBBCCCBBCDCCBBCCDEBACADCCBCADBACCECEC","DDDCACEECCBCCBDBDBABEAEEBCBBECEADCADDBCCBECCA","CEADE99999BDBECDAAAECEDEADDEACDBACDEDCBDCEBAEADACD","BACBBACCCDDDECCDDACBDCCDCDCDBBDCCADCECCBBDBAB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"68",19,"F",1,NA,"RJ",521,527.9,592.9,443.3,"CDCBEBDBDBEADECBAADDBDEACCDBACABBDBBABEDBEAAD","BDEECCABBABCBEADABDCEACABDDBACBBDBCCDEBDECABB","DCCDB99999CDAEDACBCECDAEBADEDCABBCBECDBDCABEDCDDCA","BADBACDACADBCEAEDDADBDCEBECDABACDADCDBDDBAEBC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"69",18,"M",2,1,"BA",506.4,609.9,494.3,407.2,"ADCEBEDCEBEACEADCACDBBAAABBBEDACDBEDACBCAEBDC","EDAECADBCDBEBADAEBEDCBBADAEABDEAACCDAEDACCEAE","ECBEB99999BCAABCBAEDEDEECEEECBCBDCBBADBCCADEADDDAE","DBACDCBCDAEBBEEEDBBBDBDACAEBDEABCBAEEADCECEBA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"70",16,"F",2,1,"MA",493.2,597.6,542.6,762.4,"DAAECDACDAEBBDDECEBAADBBACDDACACBDDCBBEDABBAC","CEBDCAEBDABDBEDEBCAEBDCADAECBDEBACADBBAACECCB","BDEAC99999BDBCAADDDECCAEEABEAEDBBABEADCCEACEADDCCB","DCBADECCBDBABBBDCDABCBEECDDABEDADADACBAEBEECB",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"71",24,"M",1,NA,"MT",571.3,583.7,563.1,390.3,"BADBAABADBEEADBEAEABBBACACCDBBADBCCBCCADBEEDC","BDBECADBEBBCBDDABEDEBDAEBAEBADDECCDABEDDBAADA","BDEDE99999BDAEEAABAEDCAECAEEDCABBECEADBCEAAAAECDDA","CBBDACAABCAECDDDCBCBEDAABCDBEDAADEABDCD.BADEE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"72",17,"F",1,NA,"SP",546.7,396,544.8,643.8,"CCBEEABCCBEBBAEDCDEBDCCAADCBEDAEDCCCDEEABEBBA","BDCDAABEEACAECCDAEDBCAADEBCDAEBDBCACDBDAEEECC","99999BCAACDDACDABCBECEEEBADEEBEBBACEDDBCEABCAADDBB","ECBABCCCBDEBBABDDBABABEDCEECCEDDABDEEBCEAEEAD",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"73",18,"F",1,NA,"SP",501.5,497.4,546.6,461.6,"BEEBCABABADECCCECAADBDBACDBDDBDCDBCCAABBABCEA","EDAEBCBECAAAADDDDDADAEBABAEAEECEDCAAACEDCCBAC","99999BDCDDBDBECAADEECDABEADEECBBBCDEADBACACECDBDBB","DCBBBCACBCBCECEDBBAACBBCBCCBBBBDCDDBCBCDBBBBC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"74",18,"F",1,NA,"PA",512.7,556.2,517.2,538.7,"CDEDCAACCBEEBCEEDEDEAABCAAABBDBCDDCAACEADAADD","BAAECACEAABABADAABAAAABEBAEBBBDDBCAAACADCACAC","99999BBBECBBACCAADCECEEEDABEAEEBBABBDDBCEAEADCBDBA","DDCCEAECBDABECEAEAACBBDEAEDCBACDADECDAEAACEAE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"75",22,"F",1,NA,"DF",491.2,496.9,528.7,454,"BAEECABABDEAAAEBBCDCBADCAECBEAADEADABDDEBCCAA","BCBEAAAECADCEABABAECAEBBEADCBADDABCEACDCCEBCA","99999BDCBABDAEEBACEEBECCEABEECBBBEDEDDBABABAAEDDBE","AECBACADBBBCEDAADCDBCCAEAAABBBAABECCDACEEAABC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
